,0
13722,0.02
13723,0.1
13724,0.54
13725,0.27
13726,0.06
13727,0.09
13728,0.36
13729,0.08
13730,0.42
13731,0.1
13732,0.15
13733,0.15
13734,0.05
13735,0.15
13736,0.09
13737,0.09
13738,0.52
13739,0.22
13740,0.38
13741,0.33
13742,0.52
13743,0.08
13744,0.4
13745,0.34
13746,0.27
13747,0.15
13748,0.15
13749,0.13
13750,0.72
13751,0.11
13752,0.43
13753,0.1
13754,0.71
13755,0.41
13756,0.38
13757,0.05
13758,0.03
13759,0.49
13760,0.39
13761,0.43
13762,0.41
13763,0.37
13764,0.09
13765,0.1
13766,0.05
13767,0.04
13768,0.37
13769,0.05
13770,0.08
13771,0.47
13772,0.49
13773,0.05
13774,0.03
13775,0.12
13776,0.21
13777,0.04
13778,0.06
13779,0.52
13780,0.04
13781,0.16
13782,0.25
13783,0.25
13784,0.08
13785,0.45
13786,0.1
13787,0.15
13788,0.05
13789,0.56
13790,0.14
13791,0.13
13792,0.29
13793,0.03
13794,0.5
13795,0.02
13796,0.02
13797,0.44
13798,0.08
13799,0.8
13800,0.03
13801,0.12
13802,0.07
13803,0.16
13804,0.1
13805,0.05
13806,0.11
13807,0.09
13808,0.18
13809,0.09
13810,0.25
13811,0.19
13812,0.09
13813,0.05
13814,0.32
13815,0.32
13816,0.16
13817,0.61
13818,0.52
13819,0.03
13820,0.11
13821,0.11
13822,0.23
13823,0.31
13824,0.42
13825,0.17
13826,0.33
13827,0.49
13828,0.59
13829,0.02
13830,0.26
13831,0.08
13832,0.01
13833,0.08
13834,0.1
13835,0.1
13836,0.19
13837,0.79
13838,0.3
13839,0.66
13840,0.46
13841,0.29
13842,0.08
13843,0.24
13844,0.33
13845,0.04
13846,0.56
13847,0.63
13848,0.38
13849,0.55
13850,0.05
13851,0.41
13852,0.26
13853,0.22
13854,0.12
13855,0.03
13856,0.04
13857,0.15
13858,0.29
13859,0.22
13860,0.03
13861,0.09
13862,0.1
13863,0.32
13864,0.14
13865,0.03
13866,0.13
13867,0.23
13868,0.05
13869,0.25
13870,0.15
13871,0.3
13872,0.23
13873,0.57
13874,0.46
13875,0.2
13876,0.49
13877,0.19
13878,0.53
13879,0.04
13880,0.14
13881,0.34
13882,0.31
13883,0.04
13884,0.21
13885,0.07
13886,0.29
13887,0.28
13888,0.04
13889,0.07
13890,0.04
13891,0.53
13892,0.31
13893,0.0
13894,0.17
13895,0.2
13896,0.18
13897,0.03
13898,0.56
13899,0.32
13900,0.07
13901,0.16
13902,0.09
13903,0.56
13904,0.1
13905,0.15
13906,0.35
13907,0.39
13908,0.51
13909,0.11
13910,0.37
13911,0.07
13912,0.32
13913,0.03
13914,0.56
13915,0.09
13916,0.42
13917,0.05
13918,0.39
13919,0.18
13920,0.08
13921,0.1
13922,0.13
13923,0.34
13924,0.28
13925,0.26
13926,0.16
13927,0.63
13928,0.14
13929,0.17
13930,0.29
13931,0.09
13932,0.18
13933,0.32
13934,0.09
13935,0.1
13936,0.41
13937,0.05
13938,0.29
13939,0.22
13940,0.24
13941,0.1
13942,0.58
13943,0.14
13944,0.08
13945,0.12
13946,0.01
13947,0.26
13948,0.26
13949,0.19
13950,0.25
13951,0.11
13952,0.33
13953,0.29
13954,0.14
13955,0.33
13956,0.12
13957,0.22
13958,0.05
13959,0.24
13960,0.08
13961,0.21
13962,0.5
13963,0.54
13964,0.11
13965,0.03
13966,0.16
13967,0.19
13968,0.05
13969,0.22
13970,0.7
13971,0.34
13972,0.2
13973,0.17
13974,0.13
13975,0.1
13976,0.23
13977,0.1
13978,0.03
13979,0.37
13980,0.47
13981,0.17
13982,0.25
13983,0.44
13984,0.05
13985,0.35
13986,0.02
13987,0.1
13988,0.34
13989,0.47
13990,0.16
13991,0.04
13992,0.51
13993,0.68
13994,0.21
13995,0.01
13996,0.57
13997,0.14
13998,0.42
13999,0.27
14000,0.53
14001,0.28
14002,0.29
14003,0.22
14004,0.14
14005,0.5
14006,0.18
14007,0.1
14008,0.28
14009,0.31
14010,0.6
14011,0.44
14012,0.1
14013,0.21
14014,0.22
14015,0.1
14016,0.27
14017,0.04
14018,0.31
14019,0.15
14020,0.22
14021,0.15
14022,0.09
14023,0.32
14024,0.1
14025,0.56
14026,0.47
14027,0.67
14028,0.22
14029,0.62
14030,0.13
14031,0.26
14032,0.79
14033,0.12
14034,0.42
14035,0.61
14036,0.2
14037,0.43
14038,0.55
14039,0.07
14040,0.01
14041,0.22
14042,0.25
14043,0.68
14044,0.12
14045,0.24
14046,0.07
14047,0.04
14048,0.23
14049,0.13
14050,0.61
14051,0.1
14052,0.19
14053,0.29
14054,0.2
14055,0.03
14056,0.28
14057,0.04
14058,0.34
14059,0.13
14060,0.3
14061,0.21
14062,0.4
14063,0.05
14064,0.04
14065,0.13
14066,0.13
14067,0.37
14068,0.18
14069,0.48
14070,0.07
14071,0.09
14072,0.08
14073,0.34
14074,0.43
14075,0.25
14076,0.25
14077,0.26
14078,0.21
14079,0.13
14080,0.5
14081,0.05
14082,0.26
14083,0.32
14084,0.41
14085,0.01
14086,0.79
14087,0.15
14088,0.42
14089,0.45
14090,0.08
14091,0.12
14092,0.32
14093,0.28
14094,0.17
14095,0.28
14096,0.15
14097,0.66
14098,0.43
14099,0.23
14100,0.2
14101,0.04
14102,0.32
14103,0.04
14104,0.32
14105,0.33
14106,0.13
14107,0.03
14108,0.27
14109,0.69
14110,0.45
14111,0.14
14112,0.1
14113,0.15
14114,0.17
14115,0.24
14116,0.27
14117,0.03
14118,0.75
14119,0.19
14120,0.03
14121,0.44
14122,0.46
14123,0.18
14124,0.18
14125,0.12
14126,0.59
14127,0.07
14128,0.25
14129,0.15
14130,0.09
14131,0.13
14132,0.19
14133,0.44
14134,0.31
14135,0.59
14136,0.83
14137,0.15
14138,0.34
14139,0.42
14140,0.03
14141,0.11
14142,0.33
14143,0.29
14144,0.3
14145,0.08
14146,0.66
14147,0.74
14148,0.03
14149,0.14
14150,0.31
14151,0.05
14152,0.09
14153,0.11
14154,0.12
14155,0.24
14156,0.48
14157,0.05
14158,0.08
14159,0.28
14160,0.21
14161,0.06
14162,0.67
14163,0.2
14164,0.17
14165,0.44
14166,0.05
14167,0.36
14168,0.1
14169,0.49
14170,0.3
14171,0.62
14172,0.28
14173,0.73
14174,0.39
14175,0.1
14176,0.07
14177,0.14
14178,0.28
14179,0.52
14180,0.04
14181,0.3
14182,0.24
14183,0.29
14184,0.05
14185,0.11
14186,0.05
14187,0.55
14188,0.02
14189,0.08
14190,0.22
14191,0.19
14192,0.02
14193,0.32
14194,0.16
14195,0.21
14196,0.05
14197,0.36
14198,0.16
14199,0.1
14200,0.24
14201,0.15
14202,0.5
14203,0.29
14204,0.31
14205,0.13
14206,0.56
14207,0.18
14208,0.44
14209,0.76
14210,0.58
14211,0.01
14212,0.42
14213,0.5
14214,0.13
14215,0.48
14216,0.11
14217,0.12
14218,0.39
14219,0.62
14220,0.1
14221,0.27
14222,0.02
14223,0.18
14224,0.29
14225,0.14
14226,0.01
14227,0.2
14228,0.28
14229,0.32
14230,0.11
14231,0.2
14232,0.07
14233,0.33
14234,0.24
14235,0.12
14236,0.46
14237,0.19
14238,0.19
14239,0.04
14240,0.25
14241,0.13
14242,0.32
14243,0.48
14244,0.66
14245,0.2
14246,0.29
14247,0.14
14248,0.02
14249,0.03
14250,0.54
14251,0.19
14252,0.34
14253,0.29
14254,0.31
14255,0.07
14256,0.55
14257,0.42
14258,0.32
14259,0.62
14260,0.03
14261,0.3
14262,0.08
14263,0.17
14264,0.13
14265,0.5
14266,0.05
14267,0.21
14268,0.76
14269,0.22
14270,0.1
14271,0.07
14272,0.39
14273,0.2
14274,0.04
14275,0.12
14276,0.02
14277,0.11
14278,0.07
14279,0.65
14280,0.54
14281,0.47
14282,0.08
14283,0.37
14284,0.18
14285,0.08
14286,0.63
14287,0.04
14288,0.11
14289,0.4
14290,0.15
14291,0.14
14292,0.47
14293,0.07
14294,0.02
14295,0.49
14296,0.3
14297,0.03
14298,0.49
14299,0.15
14300,0.17
14301,0.18
14302,0.13
14303,0.48
14304,0.04
14305,0.44
14306,0.24
14307,0.26
14308,0.31
14309,0.39
14310,0.5
14311,0.58
14312,0.24
14313,0.01
14314,0.21
14315,0.14
14316,0.12
14317,0.48
14318,0.4
14319,0.39
14320,0.07
14321,0.13
14322,0.17
14323,0.34
14324,0.53
14325,0.06
14326,0.32
14327,0.53
14328,0.33
14329,0.09
14330,0.15
14331,0.21
14332,0.08
14333,0.07
14334,0.2
14335,0.17
14336,0.58
14337,0.13
14338,0.63
14339,0.04
14340,0.1
14341,0.15
14342,0.17
14343,0.0
14344,0.33
14345,0.05
14346,0.24
14347,0.35
14348,0.07
14349,0.12
14350,0.76
14351,0.1
14352,0.32
14353,0.63
14354,0.66
14355,0.67
14356,0.71
14357,0.26
14358,0.32
14359,0.32
14360,0.61
14361,0.17
14362,0.02
14363,0.43
14364,0.17
14365,0.31
14366,0.01
14367,0.34
14368,0.15
14369,0.38
14370,0.42
14371,0.3
14372,0.21
14373,0.19
14374,0.01
14375,0.75
14376,0.1
14377,0.35
14378,0.17
14379,0.34
14380,0.67
14381,0.69
14382,0.33
14383,0.19
14384,0.12
14385,0.22
14386,0.39
14387,0.45
14388,0.39
14389,0.13
14390,0.11
14391,0.29
14392,0.15
14393,0.12
14394,0.03
14395,0.14
14396,0.1
14397,0.38
14398,0.38
14399,0.31
14400,0.21
14401,0.17
14402,0.45
14403,0.32
14404,0.17
14405,0.05
14406,0.08
14407,0.16
14408,0.08
14409,0.07
14410,0.2
14411,0.07
14412,0.03
14413,0.45
14414,0.23
14415,0.11
14416,0.32
14417,0.18
14418,0.83
14419,0.21
14420,0.42
14421,0.12
14422,0.15
14423,0.61
14424,0.05
14425,0.16
14426,0.0
14427,0.08
14428,0.29
14429,0.08
14430,0.41
14431,0.31
14432,0.47
14433,0.19
14434,0.07
14435,0.6
14436,0.41
14437,0.57
14438,0.34
14439,0.34
14440,0.47
14441,0.57
14442,0.21
14443,0.25
14444,0.46
14445,0.52
14446,0.07
14447,0.08
14448,0.25
14449,0.41
14450,0.62
14451,0.29
14452,0.2
14453,0.1
14454,0.19
14455,0.47
14456,0.17
14457,0.06
14458,0.03
14459,0.17
14460,0.56
14461,0.33
14462,0.12
14463,0.39
14464,0.11
14465,0.15
14466,0.09
14467,0.03
14468,0.23
14469,0.0
14470,0.55
14471,0.62
14472,0.26
14473,0.5
14474,0.29
14475,0.6
14476,0.31
14477,0.56
14478,0.29
14479,0.2
14480,0.08
14481,0.01
14482,0.16
14483,0.17
14484,0.29
14485,0.66
14486,0.15
14487,0.69
14488,0.0
14489,0.3
14490,0.49
14491,0.31
14492,0.08
14493,0.91
14494,0.01
14495,0.46
14496,0.53
14497,0.56
14498,0.55
14499,0.19
14500,0.21
14501,0.03
14502,0.43
14503,0.83
14504,0.24
14505,0.57
14506,0.55
14507,0.0
14508,0.09
14509,0.23
14510,0.3
14511,0.05
14512,0.23
14513,0.47
14514,0.06
14515,0.14
14516,0.56
14517,0.86
14518,0.12
14519,0.11
14520,0.49
14521,0.2
14522,0.39
14523,0.09
14524,0.23
14525,0.21
14526,0.49
14527,0.2
14528,0.23
14529,0.41
14530,0.25
14531,0.02
14532,0.05
14533,0.09
14534,0.09
14535,0.31
14536,0.06
14537,0.22
14538,0.06
14539,0.47
14540,0.3
14541,0.41
14542,0.13
14543,0.51
14544,0.26
14545,0.48
14546,0.1
14547,0.23
14548,0.69
14549,0.1
14550,0.07
14551,0.13
14552,0.14
14553,0.08
14554,0.3
14555,0.3
14556,0.57
14557,0.05
14558,0.15
14559,0.42
14560,0.65
14561,0.71
14562,0.28
14563,0.29
14564,0.33
14565,0.07
14566,0.11
14567,0.07
14568,0.13
14569,0.48
14570,0.6
14571,0.47
14572,0.24
14573,0.57
14574,0.69
14575,0.29
14576,0.22
14577,0.42
14578,0.66
14579,0.1
14580,0.33
14581,0.27
14582,0.43
14583,0.36
14584,0.14
14585,0.06
14586,0.32
14587,0.29
14588,0.53
14589,0.43
14590,0.08
14591,0.02
14592,0.03
14593,0.44
14594,0.24
14595,0.24
14596,0.08
14597,0.31
14598,0.44
14599,0.23
14600,0.04
14601,0.13
14602,0.16
14603,0.55
14604,0.18
14605,0.13
14606,0.05
14607,0.14
14608,0.14
14609,0.08
14610,0.15
14611,0.06
14612,0.18
14613,0.4
14614,0.02
14615,0.38
14616,0.07
14617,0.38
14618,0.59
14619,0.4
14620,0.5
14621,0.54
14622,0.14
14623,0.28
14624,0.34
14625,0.17
14626,0.38
14627,0.21
14628,0.03
14629,0.56
14630,0.3
14631,0.55
14632,0.04
14633,0.18
14634,0.06
14635,0.04
14636,0.05
14637,0.07
14638,0.16
14639,0.15
14640,0.04
14641,0.14
14642,0.18
14643,0.26
14644,0.59
14645,0.48
14646,0.31
14647,0.25
14648,0.27
14649,0.16
14650,0.12
14651,0.06
14652,0.11
14653,0.03
14654,0.13
14655,0.07
14656,0.9
14657,0.09
14658,0.14
14659,0.57
14660,0.09
14661,0.17
14662,0.14
14663,0.55
14664,0.42
14665,0.57
14666,0.26
14667,0.02
14668,0.14
14669,0.22
14670,0.05
14671,0.46
14672,0.04
14673,0.13
14674,0.04
14675,0.25
14676,0.1
14677,0.42
14678,0.25
14679,0.19
14680,0.06
14681,0.19
14682,0.06
14683,0.22
14684,0.37
14685,0.57
14686,0.05
14687,0.42
14688,0.2
14689,0.15
14690,0.01
14691,0.02
14692,0.15
14693,0.46
14694,0.35
14695,0.06
14696,0.34
14697,0.31
14698,0.09
14699,0.41
14700,0.24
14701,0.19
14702,0.25
14703,0.16
14704,0.19
14705,0.03
14706,0.5
14707,0.37
14708,0.41
14709,0.18
14710,0.09
14711,0.43
14712,0.09
14713,0.58
14714,0.23
14715,0.03
14716,0.45
14717,0.64
14718,0.11
14719,0.39
14720,0.19
14721,0.48
14722,0.13
14723,0.45
14724,0.28
14725,0.11
14726,0.11
14727,0.2
14728,0.06
14729,0.0
14730,0.72
14731,0.05
14732,0.46
14733,0.18
14734,0.22
14735,0.02
14736,0.25
14737,0.32
14738,0.02
14739,0.58
14740,0.1
14741,0.24
14742,0.18
14743,0.09
14744,0.03
14745,0.72
14746,0.15
14747,0.27
14748,0.18
14749,0.24
14750,0.14
14751,0.17
14752,0.5
14753,0.12
14754,0.58
14755,0.14
14756,0.0
14757,0.29
14758,0.36
14759,0.52
14760,0.39
14761,0.53
14762,0.01
14763,0.28
14764,0.08
14765,0.05
14766,0.39
14767,0.06
14768,0.21
14769,0.07
14770,0.08
14771,0.61
14772,0.78
14773,0.14
14774,0.37
14775,0.31
14776,0.26
14777,0.19
14778,0.1
14779,0.56
14780,0.65
14781,0.26
14782,0.45
14783,0.02
14784,0.34
14785,0.12
14786,0.37
14787,0.09
14788,0.04
14789,0.16
14790,0.3
14791,0.03
14792,0.01
14793,0.3
14794,0.13
14795,0.24
14796,0.47
14797,0.16
14798,0.09
14799,0.3
14800,0.07
14801,0.41
14802,0.42
14803,0.5
14804,0.29
14805,0.25
14806,0.21
14807,0.09
14808,0.25
14809,0.68
14810,0.06
14811,0.3
14812,0.08
14813,0.18
14814,0.12
14815,0.54
14816,0.17
14817,0.24
14818,0.16
14819,0.04
14820,0.37
14821,0.06
14822,0.18
14823,0.33
14824,0.3
14825,0.44
14826,0.26
14827,0.05
14828,0.42
14829,0.22
14830,0.68
14831,0.02
14832,0.5
14833,0.06
14834,0.11
14835,0.23
14836,0.18
14837,0.23
14838,0.23
14839,0.59
14840,0.11
14841,0.56
14842,0.26
14843,0.05
14844,0.2
14845,0.58
14846,0.28
14847,0.31
14848,0.53
14849,0.61
14850,0.03
14851,0.36
14852,0.18
14853,0.03
14854,0.15
14855,0.19
14856,0.14
14857,0.16
14858,0.08
14859,0.23
14860,0.47
14861,0.11
14862,0.23
14863,0.22
14864,0.38
14865,0.07
14866,0.02
14867,0.4
14868,0.14
14869,0.13
14870,0.08
14871,0.21
14872,0.14
14873,0.29
14874,0.64
14875,0.11
14876,0.14
14877,0.5
14878,0.12
14879,0.26
14880,0.4
14881,0.08
14882,0.12
14883,0.18
14884,0.24
14885,0.09
14886,0.16
14887,0.43
14888,0.72
14889,0.08
14890,0.08
14891,0.03
14892,0.1
14893,0.43
14894,0.36
14895,0.14
14896,0.21
14897,0.22
14898,0.07
14899,0.42
14900,0.2
14901,0.13
14902,0.59
14903,0.04
14904,0.16
14905,0.08
14906,0.1
14907,0.12
14908,0.0
14909,0.36
14910,0.23
14911,0.07
14912,0.15
14913,0.34
14914,0.12
14915,0.56
14916,0.16
14917,0.1
14918,0.13
14919,0.08
14920,0.08
14921,0.03
14922,0.18
14923,0.49
14924,0.27
14925,0.31
14926,0.77
14927,0.51
14928,0.28
14929,0.07
14930,0.19
14931,0.31
14932,0.05
14933,0.34
14934,0.65
14935,0.02
14936,0.5
14937,0.41
14938,0.18
14939,0.24
14940,0.55
14941,0.17
14942,0.17
14943,0.14
14944,0.14
14945,0.16
14946,0.29
14947,0.11
14948,0.29
14949,0.72
14950,0.16
14951,0.63
14952,0.08
14953,0.07
14954,0.05
14955,0.3
14956,0.01
14957,0.07
14958,0.28
14959,0.09
14960,0.74
14961,0.24
14962,0.26
14963,0.36
14964,0.02
14965,0.36
14966,0.14
14967,0.2
14968,0.05
14969,0.18
14970,0.63
14971,0.12
14972,0.07
14973,0.15
14974,0.18
14975,0.51
14976,0.48
14977,0.44
14978,0.33
14979,0.05
14980,0.28
14981,0.4
14982,0.13
14983,0.54
14984,0.07
14985,0.19
14986,0.22
14987,0.04
14988,0.2
14989,0.48
14990,0.04
14991,0.02
14992,0.24
14993,0.16
14994,0.13
14995,0.24
14996,0.23
14997,0.02
14998,0.04
14999,0.06
15000,0.19
15001,0.05
15002,0.2
15003,0.2
15004,0.07
15005,0.07
15006,0.43
15007,0.54
15008,0.15
15009,0.09
15010,0.24
15011,0.19
15012,0.06
15013,0.34
15014,0.25
15015,0.15
15016,0.5
15017,0.35
15018,0.26
15019,0.17
15020,0.33
15021,0.49
15022,0.09
15023,0.02
15024,0.2
15025,0.51
15026,0.26
15027,0.35
15028,0.06
15029,0.47
15030,0.35
15031,0.1
15032,0.31
15033,0.06
15034,0.34
15035,0.02
15036,0.31
15037,0.09
15038,0.41
15039,0.42
15040,0.06
15041,0.2
15042,0.4
15043,0.35
15044,0.04
15045,0.08
15046,0.04
15047,0.06
15048,0.1
15049,0.02
15050,0.65
15051,0.1
15052,0.18
15053,0.14
15054,0.07
15055,0.12
15056,0.06
15057,0.35
15058,0.34
15059,0.09
15060,0.58
15061,0.1
15062,0.52
15063,0.57
15064,0.14
15065,0.06
15066,0.47
15067,0.06
15068,0.17
15069,0.52
15070,0.46
15071,0.14
15072,0.43
15073,0.29
15074,0.02
15075,0.09
15076,0.23
15077,0.05
15078,0.14
15079,0.19
15080,0.28
15081,0.04
15082,0.31
15083,0.16
15084,0.14
15085,0.23
15086,0.24
15087,0.27
15088,0.15
15089,0.69
15090,0.21
15091,0.25
15092,0.44
15093,0.31
15094,0.1
15095,0.01
15096,0.18
15097,0.06
15098,0.12
15099,0.19
15100,0.71
15101,0.06
15102,0.44
15103,0.22
15104,0.06
15105,0.3
15106,0.25
15107,0.04
15108,0.37
15109,0.16
15110,0.07
15111,0.21
15112,0.16
15113,0.41
15114,0.43
15115,0.11
15116,0.23
15117,0.55
15118,0.82
15119,0.24
15120,0.33
15121,0.12
15122,0.06
15123,0.09
15124,0.41
15125,0.12
15126,0.32
15127,0.04
15128,0.02
15129,0.0
15130,0.1
15131,0.3
15132,0.46
15133,0.2
15134,0.38
15135,0.54
15136,0.28
15137,0.06
15138,0.33
15139,0.05
15140,0.1
15141,0.09
15142,0.31
15143,0.16
15144,0.39
15145,0.07
15146,0.56
15147,0.15
15148,0.61
15149,0.25
15150,0.09
15151,0.57
15152,0.75
15153,0.13
15154,0.15
15155,0.19
15156,0.06
15157,0.16
15158,0.3
15159,0.24
15160,0.15
15161,0.47
15162,0.41
15163,0.2
15164,0.03
15165,0.66
15166,0.07
15167,0.06
15168,0.52
15169,0.03
15170,0.37
15171,0.03
15172,0.06
15173,0.27
15174,0.54
15175,0.2
15176,0.51
15177,0.13
15178,0.08
15179,0.17
15180,0.18
15181,0.42
15182,0.25
15183,0.12
15184,0.04
15185,0.1
15186,0.25
15187,0.09
15188,0.01
15189,0.5
15190,0.08
15191,0.45
15192,0.15
15193,0.12
15194,0.57
15195,0.02
15196,0.32
15197,0.24
15198,0.44
15199,0.12
15200,0.05
15201,0.06
15202,0.35
15203,0.03
15204,0.16
15205,0.4
15206,0.66
15207,0.36
15208,0.28
15209,0.24
15210,0.33
15211,0.12
15212,0.04
15213,0.06
15214,0.15
15215,0.21
15216,0.34
15217,0.58
15218,0.17
15219,0.15
15220,0.13
15221,0.18
15222,0.35
15223,0.21
15224,0.27
15225,0.37
15226,0.41
15227,0.09
15228,0.6
15229,0.49
15230,0.0
15231,0.12
15232,0.06
15233,0.53
15234,0.18
15235,0.06
15236,0.04
15237,0.37
15238,0.29
15239,0.05
15240,0.06
15241,0.47
15242,0.06
15243,0.45
15244,0.26
15245,0.2
15246,0.06
15247,0.07
15248,0.78
15249,0.03
15250,0.16
15251,0.02
15252,0.14
15253,0.28
15254,0.06
15255,0.31
15256,0.13
15257,0.23
15258,0.04
15259,0.22
15260,0.35
15261,0.41
15262,0.58
15263,0.23
15264,0.15
15265,0.09
15266,0.08
15267,0.12
15268,0.18
15269,0.8
15270,0.36
15271,0.49
15272,0.2
15273,0.18
15274,0.03
15275,0.46
15276,0.01
15277,0.14
15278,0.27
15279,0.67
15280,0.02
15281,0.21
15282,0.31
15283,0.06
15284,0.33
15285,0.11
15286,0.44
15287,0.3
15288,0.11
15289,0.68
15290,0.32
15291,0.58
15292,0.33
15293,0.17
15294,0.09
15295,0.59
15296,0.11
15297,0.21
15298,0.41
15299,0.1
15300,0.11
15301,0.3
15302,0.14
15303,0.11
15304,0.24
15305,0.1
15306,0.08
15307,0.05
15308,0.84
15309,0.64
15310,0.07
15311,0.06
15312,0.29
15313,0.31
15314,0.32
15315,0.33
15316,0.12
15317,0.35
15318,0.07
15319,0.17
15320,0.34
15321,0.18
15322,0.19
15323,0.05
15324,0.1
15325,0.27
15326,0.13
15327,0.57
15328,0.14
15329,0.36
15330,0.41
15331,0.44
15332,0.03
15333,0.02
15334,0.4
15335,0.12
15336,0.04
15337,0.27
15338,0.52
15339,0.04
15340,0.13
15341,0.54
15342,0.01
15343,0.17
15344,0.03
15345,0.01
15346,0.2
15347,0.16
15348,0.14
15349,0.03
15350,0.44
15351,0.14
15352,0.13
15353,0.54
15354,0.11
15355,0.25
15356,0.08
15357,0.05
15358,0.02
15359,0.34
15360,0.25
15361,0.55
15362,0.17
15363,0.55
15364,0.4
15365,0.4
15366,0.61
15367,0.29
15368,0.56
15369,0.22
15370,0.2
15371,0.12
15372,0.22
15373,0.57
15374,0.17
15375,0.61
15376,0.03
15377,0.03
15378,0.02
15379,0.26
15380,0.07
15381,0.19
15382,0.1
15383,0.17
15384,0.33
15385,0.26
15386,0.1
15387,0.46
15388,0.08
15389,0.63
15390,0.13
15391,0.28
15392,0.71
15393,0.1
15394,0.45
15395,0.19
15396,0.06
15397,0.08
15398,0.29
15399,0.47
15400,0.18
15401,0.14
15402,0.03
15403,0.17
15404,0.08
15405,0.18
15406,0.39
15407,0.32
15408,0.17
15409,0.26
15410,0.34
15411,0.03
15412,0.17
15413,0.13
15414,0.14
15415,0.2
15416,0.46
15417,0.19
15418,0.19
15419,0.11
15420,0.14
15421,0.06
15422,0.11
15423,0.11
15424,0.2
15425,0.47
15426,0.29
15427,0.13
15428,0.2
15429,0.13
15430,0.35
15431,0.13
15432,0.51
15433,0.3
15434,0.01
15435,0.19
15436,0.14
15437,0.38
15438,0.53
15439,0.4
15440,0.07
15441,0.38
15442,0.13
15443,0.04
15444,0.05
15445,0.23
15446,0.19
15447,0.34
15448,0.03
15449,0.13
15450,0.01
15451,0.42
15452,0.22
15453,0.64
15454,0.13
15455,0.21
15456,0.17
15457,0.58
15458,0.02
15459,0.18
15460,0.03
15461,0.64
15462,0.23
15463,0.14
15464,0.11
15465,0.55
15466,0.06
15467,0.38
15468,0.06
15469,0.39
15470,0.18
15471,0.1
15472,0.34
15473,0.18
15474,0.05
15475,0.3
15476,0.4
15477,0.19
15478,0.63
15479,0.4
15480,0.07
15481,0.34
15482,0.16
15483,0.26
15484,0.09
15485,0.14
15486,0.2
15487,0.3
15488,0.04
15489,0.25
15490,0.18
15491,0.18
15492,0.13
15493,0.05
15494,0.37
15495,0.16
15496,0.24
15497,0.22
15498,0.06
15499,0.38
15500,0.05
15501,0.44
15502,0.5
15503,0.26
15504,0.19
15505,0.23
15506,0.03
15507,0.07
15508,0.38
15509,0.15
15510,0.12
15511,0.3
15512,0.14
15513,0.18
15514,0.51
15515,0.54
15516,0.0
15517,0.13
15518,0.24
15519,0.36
15520,0.1
15521,0.06
15522,0.72
15523,0.04
15524,0.03
15525,0.04
15526,0.39
15527,0.72
15528,0.52
15529,0.15
15530,0.36
15531,0.33
15532,0.22
15533,0.66
15534,0.14
15535,0.25
15536,0.08
15537,0.03
15538,0.08
15539,0.17
15540,0.11
15541,0.27
15542,0.02
15543,0.78
15544,0.06
15545,0.14
15546,0.51
15547,0.34
15548,0.06
15549,0.26
15550,0.23
15551,0.27
15552,0.12
15553,0.8
15554,0.1
15555,0.11
15556,0.15
15557,0.06
15558,0.12
15559,0.32
15560,0.09
15561,0.02
15562,0.26
15563,0.24
15564,0.16
15565,0.37
15566,0.29
15567,0.12
15568,0.16
15569,0.29
15570,0.3
15571,0.0
15572,0.36
15573,0.05
15574,0.04
15575,0.13
15576,0.02
15577,0.24
15578,0.18
15579,0.02
15580,0.16
15581,0.74
15582,0.66
15583,0.27
15584,0.42
15585,0.17
15586,0.02
15587,0.14
15588,0.2
15589,0.02
15590,0.09
15591,0.32
15592,0.12
15593,0.44
15594,0.43
15595,0.02
15596,0.09
15597,0.21
15598,0.16
15599,0.32
15600,0.04
15601,0.35
15602,0.12
15603,0.49
15604,0.11
15605,0.21
15606,0.83
15607,0.17
15608,0.3
15609,0.41
15610,0.31
15611,0.21
15612,0.06
15613,0.28
15614,0.51
15615,0.28
15616,0.12
15617,0.64
15618,0.06
15619,0.05
15620,0.27
15621,0.44
15622,0.11
15623,0.27
15624,0.49
15625,0.67
15626,0.01
15627,0.25
15628,0.12
15629,0.06
15630,0.03
15631,0.05
15632,0.08
15633,0.05
15634,0.09
15635,0.23
15636,0.27
15637,0.69
15638,0.18
15639,0.05
15640,0.13
15641,0.28
15642,0.13
15643,0.12
15644,0.09
15645,0.32
15646,0.36
15647,0.07
15648,0.24
15649,0.07
15650,0.19
15651,0.49
15652,0.44
15653,0.28
15654,0.17
15655,0.67
15656,0.52
15657,0.33
15658,0.1
15659,0.27
15660,0.13
15661,0.24
15662,0.27
15663,0.3
15664,0.44
15665,0.87
15666,0.11
15667,0.1
15668,0.17
15669,0.23
15670,0.37
15671,0.16
15672,0.26
15673,0.09
15674,0.08
15675,0.57
15676,0.18
15677,0.36
15678,0.15
15679,0.06
15680,0.08
15681,0.13
15682,0.17
15683,0.28
15684,0.62
15685,0.38
15686,0.04
15687,0.23
15688,0.17
15689,0.08
15690,0.22
15691,0.49
15692,0.06
15693,0.44
15694,0.32
15695,0.48
15696,0.17
15697,0.25
15698,0.34
15699,0.43
15700,0.39
15701,0.11
15702,0.12
15703,0.27
15704,0.14
15705,0.18
15706,0.31
15707,0.22
15708,0.03
15709,0.38
15710,0.63
15711,0.11
15712,0.15
15713,0.37
15714,0.08
15715,0.14
15716,0.07
15717,0.12
15718,0.28
15719,0.32
15720,0.22
